id,rating,review_text,order_id,product_id,customer_id
REV20512,5,"very good",ORD10512,PROD106,CUST3325
REV20513,2,bad,ORD10513,PROD112,CUST3598
REV20514,1,"very bad",ORD10514,PROD104,CUST5513
REV20515,1,"very bad",ORD10515,PROD111,CUST1691
REV20516,3,average,ORD10516,PROD114,CUST2811
REV20517,3,average,ORD10517,PROD103,CUST5594
REV20518,3,average,ORD10518,PROD104,CUST3060
REV20519,4,good,ORD10519,PROD102,CUST4924
REV20520,3,average,ORD10520,PROD114,CUST1747
REV20521,2,bad,ORD10521,PROD100,CUST2929
REV20522,5,"very good",ORD10522,PROD102,CUST3695
REV20523,4,good,ORD10523,PROD114,CUST2710
REV20524,5,"very good",ORD10524,PROD102,CUST4288
REV20525,2,bad,ORD10525,PROD104,CUST5402
REV20526,5,"very good",ORD10526,PROD107,CUST4088
REV20527,3,average,ORD10527,PROD112,CUST4586
REV20528,5,"very good",ORD10528,PROD114,CUST4363
REV20529,4,good,ORD10529,PROD106,CUST5356
REV20530,3,average,ORD10530,PROD110,CUST4338
REV20531,4,good,ORD10531,PROD101,CUST5427
REV20532,5,"very good",ORD10532,PROD113,CUST1332
REV20533,4,good,ORD10533,PROD101,CUST3940
REV20534,5,"very good",ORD10534,PROD100,CUST2137
REV20535,3,average,ORD10535,PROD113,CUST2896
REV20536,1,"very bad",ORD10536,PROD103,CUST3610
REV20537,5,"very good",ORD10537,PROD114,CUST5478
REV20538,5,"very good",ORD10538,PROD102,CUST1033
REV20539,3,average,ORD10539,PROD104,CUST4858
REV20540,1,"very bad",ORD10540,PROD108,CUST1064
REV20541,5,"very good",ORD10541,PROD100,CUST4237
REV20542,2,bad,ORD10542,PROD106,CUST3262
REV20543,5,"very good",ORD10543,PROD107,CUST2712
REV20544,2,bad,ORD10544,PROD102,CUST4085
REV20545,4,good,ORD10545,PROD112,CUST2758
REV20546,3,average,ORD10546,PROD106,CUST4659
REV20547,4,good,ORD10547,PROD109,CUST3740
REV20548,4,good,ORD10548,PROD110,CUST3925
REV20549,5,"very good",ORD10549,PROD101,CUST2203
REV20550,5,"very good",ORD10550,PROD104,CUST2170
REV20551,5,"very good",ORD10551,PROD105,CUST4541
REV20552,2,bad,ORD10552,PROD100,CUST2467
REV20553,4,good,ORD10553,PROD103,CUST3889
REV20554,3,average,ORD10554,PROD107,CUST5093
REV20555,3,average,ORD10555,PROD107,CUST5355
REV20556,1,"very bad",ORD10556,PROD113,CUST3542
REV20557,4,good,ORD10557,PROD102,CUST3229
REV20558,4,good,ORD10558,PROD103,CUST2552
REV20559,4,good,ORD10559,PROD114,CUST2740
REV20560,3,average,ORD10560,PROD112,CUST3412
REV20561,3,average,ORD10561,PROD103,CUST2384
REV20562,5,"very good",ORD10562,PROD110,CUST2535
REV20563,3,average,ORD10563,PROD113,CUST2289
REV20564,4,good,ORD10564,PROD109,CUST5618
REV20565,3,average,ORD10565,PROD110,CUST2207
REV20566,1,"very bad",ORD10566,PROD104,CUST5319
REV20567,1,"very bad",ORD10567,PROD113,CUST2896
REV20568,2,bad,ORD10568,PROD110,CUST1461
REV20569,4,good,ORD10569,PROD105,CUST3977
REV20570,1,"very bad",ORD10570,PROD100,CUST3240
REV20571,2,bad,ORD10571,PROD109,CUST4516
REV20572,1,"very bad",ORD10572,PROD109,CUST4822
REV20573,4,good,ORD10573,PROD110,CUST2050
REV20574,4,good,ORD10574,PROD108,CUST3308
REV20575,5,"very good",ORD10575,PROD110,CUST1399
REV20576,1,"very bad",ORD10576,PROD102,CUST3343
REV20577,2,bad,ORD10577,PROD109,CUST5003
REV20578,1,"very bad",ORD10578,PROD107,CUST3483
REV20579,5,"very good",ORD10579,PROD108,CUST2725
REV20580,2,bad,ORD10580,PROD112,CUST5866
REV20581,4,good,ORD10581,PROD112,CUST4646
REV20582,3,average,ORD10582,PROD109,CUST1981
REV20583,4,good,ORD10583,PROD107,CUST3185
REV20584,1,"very bad",ORD10584,PROD113,CUST1473
REV20585,1,"very bad",ORD10585,PROD111,CUST5278
REV20586,2,bad,ORD10586,PROD104,CUST2432
REV20587,4,good,ORD10587,PROD113,CUST5767
REV20588,1,"very bad",ORD10588,PROD114,CUST4450
REV20589,1,"very bad",ORD10589,PROD103,CUST4081
REV20590,1,"very bad",ORD10590,PROD114,CUST5693
REV20591,4,good,ORD10591,PROD109,CUST5540
REV20592,4,good,ORD10592,PROD106,CUST4306
REV20593,3,average,ORD10593,PROD106,CUST1089
REV20594,2,bad,ORD10594,PROD102,CUST2457
REV20595,3,average,ORD10595,PROD101,CUST4150
REV20596,3,average,ORD10596,PROD102,CUST1824
REV20597,1,"very bad",ORD10597,PROD109,CUST1339
REV20598,5,"very good",ORD10598,PROD100,CUST4129
REV20599,2,bad,ORD10599,PROD110,CUST2130
REV20600,3,average,ORD10600,PROD111,CUST5653
REV20601,5,"very good",ORD10601,PROD103,CUST5101
REV20602,3,average,ORD10602,PROD105,CUST5284
REV20603,5,"very good",ORD10603,PROD113,CUST1411
REV20604,5,"very good",ORD10604,PROD110,CUST3590
REV20605,5,"very good",ORD10605,PROD107,CUST2641
REV20606,5,"very good",ORD10606,PROD100,CUST1400
REV20607,2,bad,ORD10607,PROD113,CUST5215
REV20608,4,good,ORD10608,PROD105,CUST3248
REV20609,5,"very good",ORD10609,PROD101,CUST2706
REV20610,2,bad,ORD10610,PROD113,CUST1342
REV20611,5,"very good",ORD10611,PROD101,CUST2332
REV20612,5,"very good",ORD10612,PROD114,CUST5254
REV20613,1,"very bad",ORD10613,PROD105,CUST2708
REV20614,2,bad,ORD10614,PROD107,CUST2047
REV20615,1,"very bad",ORD10615,PROD104,CUST1092
REV20616,3,average,ORD10616,PROD107,CUST1058
REV20617,3,average,ORD10617,PROD105,CUST2249
REV20618,4,good,ORD10618,PROD114,CUST1008
REV20619,2,bad,ORD10619,PROD110,CUST2352
REV20620,2,bad,ORD10620,PROD111,CUST2210
REV20621,3,average,ORD10621,PROD112,CUST2783
REV20622,2,bad,ORD10622,PROD108,CUST2728
REV20623,3,average,ORD10623,PROD114,CUST3232
REV20624,2,bad,ORD10624,PROD113,CUST3494
REV20625,4,good,ORD10625,PROD104,CUST2541
REV20626,5,"very good",ORD10626,PROD113,CUST2055
REV20627,3,average,ORD10627,PROD104,CUST2595
REV20628,3,average,ORD10628,PROD106,CUST4760
REV20629,5,"very good",ORD10629,PROD114,CUST3203
REV20630,2,bad,ORD10630,PROD105,CUST3484
REV20631,2,bad,ORD10631,PROD101,CUST2913
REV20632,3,average,ORD10632,PROD105,CUST1109
REV20633,1,"very bad",ORD10633,PROD110,CUST2479
REV20634,5,"very good",ORD10634,PROD109,CUST1358
REV20635,5,"very good",ORD10635,PROD100,CUST2213
REV20636,5,"very good",ORD10636,PROD111,CUST3302
REV20637,2,bad,ORD10637,PROD107,CUST5809
REV20638,5,"very good",ORD10638,PROD111,CUST1021
REV20639,2,bad,ORD10639,PROD112,CUST4481
REV20640,5,"very good",ORD10640,PROD110,CUST5783
REV20641,1,"very bad",ORD10641,PROD105,CUST1376
REV20642,3,average,ORD10642,PROD102,CUST3122
REV20643,1,"very bad",ORD10643,PROD105,CUST1274
REV20644,3,average,ORD10644,PROD113,CUST4847
REV20645,4,good,ORD10645,PROD110,CUST5175
REV20646,2,bad,ORD10646,PROD101,CUST1359
REV20647,4,good,ORD10647,PROD114,CUST5207
REV20648,4,good,ORD10648,PROD100,CUST5136
REV20649,4,good,ORD10649,PROD103,CUST1025
REV20650,4,good,ORD10650,PROD104,CUST3996
REV20651,1,"very bad",ORD10651,PROD101,CUST5500
REV20652,5,"very good",ORD10652,PROD100,CUST4781
REV20653,3,average,ORD10653,PROD114,CUST1566
REV20654,2,bad,ORD10654,PROD111,CUST2959
REV20655,5,"very good",ORD10655,PROD107,CUST2943
REV20656,1,"very bad",ORD10656,PROD108,CUST5285
REV20657,1,"very bad",ORD10657,PROD113,CUST5619
REV20658,3,average,ORD10658,PROD104,CUST2076
REV20659,3,average,ORD10659,PROD108,CUST3663
REV20660,4,good,ORD10660,PROD111,CUST2919
REV20661,5,"very good",ORD10661,PROD107,CUST4399
REV20662,5,"very good",ORD10662,PROD112,CUST5430
REV20663,1,"very bad",ORD10663,PROD111,CUST3877
REV20664,4,good,ORD10664,PROD103,CUST4868
REV20665,2,bad,ORD10665,PROD110,CUST1628
REV20666,3,average,ORD10666,PROD113,CUST5497
REV20667,4,good,ORD10667,PROD105,CUST1988
REV20668,4,good,ORD10668,PROD107,CUST4865
REV20669,5,"very good",ORD10669,PROD109,CUST2822
REV20670,5,"very good",ORD10670,PROD106,CUST1580
REV20671,4,good,ORD10671,PROD107,CUST5962
REV20672,5,"very good",ORD10672,PROD111,CUST2527
REV20673,3,average,ORD10673,PROD110,CUST3877
REV20674,3,average,ORD10674,PROD100,CUST3469
REV20675,3,average,ORD10675,PROD113,CUST5576
REV20676,5,"very good",ORD10676,PROD104,CUST4385
REV20677,1,"very bad",ORD10677,PROD104,CUST1499
REV20678,2,bad,ORD10678,PROD102,CUST3692
REV20679,3,average,ORD10679,PROD108,CUST2913
REV20680,5,"very good",ORD10680,PROD106,CUST3597
REV20681,2,bad,ORD10681,PROD105,CUST2381
REV20682,3,average,ORD10682,PROD105,CUST2474
REV20683,4,good,ORD10683,PROD109,CUST4517
REV20684,4,good,ORD10684,PROD109,CUST3560
REV20685,3,average,ORD10685,PROD106,CUST3858
REV20686,2,bad,ORD10686,PROD103,CUST5461
REV20687,1,"very bad",ORD10687,PROD111,CUST4955
REV20688,2,bad,ORD10688,PROD108,CUST1107
REV20689,3,average,ORD10689,PROD107,CUST3150
REV20690,5,"very good",ORD10690,PROD113,CUST4905
REV20691,5,"very good",ORD10691,PROD112,CUST3304
REV20692,2,bad,ORD10692,PROD114,CUST4053
REV20693,2,bad,ORD10693,PROD105,CUST2685
REV20694,4,good,ORD10694,PROD105,CUST2999
REV20695,1,"very bad",ORD10695,PROD109,CUST3235
REV20696,1,"very bad",ORD10696,PROD107,CUST4764
REV20697,4,good,ORD10697,PROD101,CUST5744
REV20698,4,good,ORD10698,PROD107,CUST1902
REV20699,1,"very bad",ORD10699,PROD110,CUST2226
REV20700,3,average,ORD10700,PROD103,CUST2310
REV20701,2,bad,ORD10701,PROD103,CUST2605
REV20702,2,bad,ORD10702,PROD113,CUST3948
REV20703,5,"very good",ORD10703,PROD105,CUST4044
REV20704,1,"very bad",ORD10704,PROD109,CUST3035
REV20705,3,average,ORD10705,PROD101,CUST4826
REV20706,4,good,ORD10706,PROD110,CUST1977
REV20707,5,"very good",ORD10707,PROD105,CUST5818
REV20708,2,bad,ORD10708,PROD112,CUST4096
REV20709,2,bad,ORD10709,PROD110,CUST3379
REV20710,4,good,ORD10710,PROD112,CUST4892
REV20711,5,"very good",ORD10711,PROD108,CUST4649
REV20712,4,good,ORD10712,PROD101,CUST5229
REV20713,4,good,ORD10713,PROD110,CUST5172
REV20714,2,bad,ORD10714,PROD104,CUST5721
REV20715,1,"very bad",ORD10715,PROD109,CUST2798
REV20716,5,"very good",ORD10716,PROD114,CUST5392
REV20717,3,average,ORD10717,PROD109,CUST2664
REV20718,5,"very good",ORD10718,PROD107,CUST5482
REV20719,3,average,ORD10719,PROD102,CUST5405
REV20720,1,"very bad",ORD10720,PROD107,CUST5945
REV20721,1,"very bad",ORD10721,PROD114,CUST2695
REV20722,5,"very good",ORD10722,PROD109,CUST3954
REV20723,1,"very bad",ORD10723,PROD112,CUST2577
REV20724,4,good,ORD10724,PROD100,CUST5064
REV20725,3,average,ORD10725,PROD103,CUST1255
REV20726,4,good,ORD10726,PROD101,CUST5777
REV20727,5,"very good",ORD10727,PROD112,CUST1332
REV20728,5,"very good",ORD10728,PROD108,CUST4239
REV20729,3,average,ORD10729,PROD102,CUST5981
REV20730,3,average,ORD10730,PROD113,CUST4309
REV20731,2,bad,ORD10731,PROD108,CUST5022
REV20732,5,"very good",ORD10732,PROD103,CUST3307
REV20733,1,"very bad",ORD10733,PROD110,CUST2955
REV20734,3,average,ORD10734,PROD101,CUST4709
REV20735,4,good,ORD10735,PROD107,CUST5279
REV20736,1,"very bad",ORD10736,PROD103,CUST5825
REV20737,1,"very bad",ORD10737,PROD110,CUST1515
REV20738,3,average,ORD10738,PROD109,CUST4458
REV20739,4,good,ORD10739,PROD105,CUST2134
REV20740,2,bad,ORD10740,PROD100,CUST3982
REV20741,3,average,ORD10741,PROD114,CUST4658
REV20742,1,"very bad",ORD10742,PROD114,CUST2298
REV20743,1,"very bad",ORD10743,PROD113,CUST5561
REV20744,5,"very good",ORD10744,PROD102,CUST2983
REV20745,3,average,ORD10745,PROD110,CUST2294
REV20746,1,"very bad",ORD10746,PROD113,CUST2532
REV20747,3,average,ORD10747,PROD104,CUST5221
REV20748,5,"very good",ORD10748,PROD111,CUST5661
REV20749,3,average,ORD10749,PROD110,CUST2991
REV20750,4,good,ORD10750,PROD114,CUST2131
REV20751,2,bad,ORD10751,PROD114,CUST1863
REV20752,2,bad,ORD10752,PROD106,CUST4020
REV20753,1,"very bad",ORD10753,PROD112,CUST2826
REV20754,3,average,ORD10754,PROD100,CUST3732
REV20755,3,average,ORD10755,PROD102,CUST1724
REV20756,5,"very good",ORD10756,PROD102,CUST3966
REV20757,5,"very good",ORD10757,PROD108,CUST3347
REV20758,2,bad,ORD10758,PROD108,CUST5254
REV20759,1,"very bad",ORD10759,PROD110,CUST1348
REV20760,2,bad,ORD10760,PROD114,CUST5766
REV20761,2,bad,ORD10761,PROD105,CUST1708
REV20762,1,"very bad",ORD10762,PROD109,CUST2841
REV20763,1,"very bad",ORD10763,PROD114,CUST2138
REV20764,5,"very good",ORD10764,PROD114,CUST4168
REV20765,4,good,ORD10765,PROD113,CUST1719
REV20766,4,good,ORD10766,PROD101,CUST3346
REV20767,2,bad,ORD10767,PROD109,CUST5195
REV20768,3,average,ORD10768,PROD104,CUST2732
REV20769,4,good,ORD10769,PROD104,CUST5441
REV20770,2,bad,ORD10770,PROD109,CUST1981
REV20771,5,"very good",ORD10771,PROD106,CUST1655
REV20772,2,bad,ORD10772,PROD105,CUST1951
REV20773,4,good,ORD10773,PROD111,CUST4294
REV20774,1,"very bad",ORD10774,PROD100,CUST5494
REV20775,5,"very good",ORD10775,PROD102,CUST5027
REV20776,1,"very bad",ORD10776,PROD108,CUST4851
REV20777,2,bad,ORD10777,PROD109,CUST1297
REV20778,5,"very good",ORD10778,PROD112,CUST4717
REV20779,3,average,ORD10779,PROD104,CUST4582
REV20780,1,"very bad",ORD10780,PROD100,CUST5832
REV20781,2,bad,ORD10781,PROD111,CUST2111
REV20782,2,bad,ORD10782,PROD107,CUST2413
REV20783,1,"very bad",ORD10783,PROD100,CUST1917
REV20784,2,bad,ORD10784,PROD113,CUST2100
REV20785,5,"very good",ORD10785,PROD100,CUST5394
REV20786,2,bad,ORD10786,PROD101,CUST3574
REV20787,4,good,ORD10787,PROD113,CUST1310
REV20788,5,"very good",ORD10788,PROD100,CUST1521
REV20789,4,good,ORD10789,PROD106,CUST2301
REV20790,5,"very good",ORD10790,PROD110,CUST4376
REV20791,5,"very good",ORD10791,PROD114,CUST2700
REV20792,3,average,ORD10792,PROD107,CUST4127
REV20793,1,"very bad",ORD10793,PROD104,CUST4522
REV20794,2,bad,ORD10794,PROD100,CUST5065
REV20795,5,"very good",ORD10795,PROD106,CUST4930
REV20796,3,average,ORD10796,PROD104,CUST4066
REV20797,4,good,ORD10797,PROD100,CUST1103
REV20798,1,"very bad",ORD10798,PROD111,CUST4049
REV20799,2,bad,ORD10799,PROD109,CUST4174
REV20800,4,good,ORD10800,PROD104,CUST5628
REV20801,5,"very good",ORD10801,PROD112,CUST5987
REV20802,3,average,ORD10802,PROD105,CUST5056
REV20803,1,"very bad",ORD10803,PROD103,CUST2067
REV20804,3,average,ORD10804,PROD100,CUST1059
REV20805,5,"very good",ORD10805,PROD101,CUST5544
REV20806,3,average,ORD10806,PROD104,CUST3363
REV20807,2,bad,ORD10807,PROD108,CUST5578
REV20808,2,bad,ORD10808,PROD100,CUST1765
REV20809,5,"very good",ORD10809,PROD109,CUST1605
REV20810,5,"very good",ORD10810,PROD108,CUST3524
REV20811,4,good,ORD10811,PROD112,CUST1982
REV20812,4,good,ORD10812,PROD105,CUST2693
REV20813,1,"very bad",ORD10813,PROD105,CUST1317
REV20814,1,"very bad",ORD10814,PROD105,CUST5096
REV20815,2,bad,ORD10815,PROD101,CUST2305
REV20816,3,average,ORD10816,PROD106,CUST5274
REV20817,4,good,ORD10817,PROD106,CUST1023
REV20818,2,bad,ORD10818,PROD112,CUST1722
REV20819,1,"very bad",ORD10819,PROD113,CUST4746
REV20820,5,"very good",ORD10820,PROD113,CUST1031
REV20821,3,average,ORD10821,PROD113,CUST3633
REV20822,4,good,ORD10822,PROD106,CUST4786
REV20823,4,good,ORD10823,PROD106,CUST3229
REV20824,3,average,ORD10824,PROD101,CUST4456
REV20825,1,"very bad",ORD10825,PROD104,CUST4920
REV20826,1,"very bad",ORD10826,PROD104,CUST3438
REV20827,1,"very bad",ORD10827,PROD103,CUST5441
REV20828,5,"very good",ORD10828,PROD108,CUST5670
REV20829,1,"very bad",ORD10829,PROD109,CUST1453
REV20830,1,"very bad",ORD10830,PROD104,CUST2020
REV20831,5,"very good",ORD10831,PROD108,CUST2898
REV20832,1,"very bad",ORD10832,PROD103,CUST1788
REV20833,5,"very good",ORD10833,PROD107,CUST4732
REV20834,3,average,ORD10834,PROD102,CUST3140
REV20835,3,average,ORD10835,PROD101,CUST4717
REV20836,3,average,ORD10836,PROD103,CUST5392
REV20837,2,bad,ORD10837,PROD112,CUST5026
REV20838,5,"very good",ORD10838,PROD102,CUST3182
REV20839,3,average,ORD10839,PROD113,CUST4826
REV20840,2,bad,ORD10840,PROD114,CUST2114
REV20841,1,"very bad",ORD10841,PROD101,CUST5920
REV20842,1,"very bad",ORD10842,PROD109,CUST1294
REV20843,2,bad,ORD10843,PROD108,CUST5624
REV20844,4,good,ORD10844,PROD106,CUST2832
REV20845,5,"very good",ORD10845,PROD113,CUST2130
REV20846,4,good,ORD10846,PROD102,CUST5766
REV20847,2,bad,ORD10847,PROD109,CUST1958
REV20848,3,average,ORD10848,PROD109,CUST3620
REV20849,5,"very good",ORD10849,PROD107,CUST3136
REV20850,3,average,ORD10850,PROD111,CUST1959
REV20851,3,average,ORD10851,PROD111,CUST5211
REV20852,2,bad,ORD10852,PROD114,CUST1756
REV20853,5,"very good",ORD10853,PROD108,CUST3219
REV20854,4,good,ORD10854,PROD102,CUST5507
REV20855,2,bad,ORD10855,PROD111,CUST1952
REV20856,2,bad,ORD10856,PROD101,CUST5187
REV20857,3,average,ORD10857,PROD101,CUST2850
REV20858,5,"very good",ORD10858,PROD106,CUST2948
REV20859,3,average,ORD10859,PROD102,CUST1333
REV20860,1,"very bad",ORD10860,PROD114,CUST2244
REV20861,2,bad,ORD10861,PROD104,CUST5679
REV20862,3,average,ORD10862,PROD107,CUST1800
REV20863,1,"very bad",ORD10863,PROD108,CUST4492
REV20864,4,good,ORD10864,PROD105,CUST5637
REV20865,5,"very good",ORD10865,PROD109,CUST2356
REV20866,1,"very bad",ORD10866,PROD102,CUST2099
REV20867,1,"very bad",ORD10867,PROD108,CUST2913
REV20868,3,average,ORD10868,PROD111,CUST4191
REV20869,1,"very bad",ORD10869,PROD112,CUST2412
REV20870,5,"very good",ORD10870,PROD107,CUST3231
REV20871,5,"very good",ORD10871,PROD105,CUST3167
REV20872,1,"very bad",ORD10872,PROD106,CUST3967
REV20873,4,good,ORD10873,PROD109,CUST3700
REV20874,4,good,ORD10874,PROD105,CUST3683
REV20875,2,bad,ORD10875,PROD107,CUST2693
REV20876,1,"very bad",ORD10876,PROD107,CUST3598
REV20877,1,"very bad",ORD10877,PROD108,CUST2574
REV20878,1,"very bad",ORD10878,PROD110,CUST4793
REV20879,5,"very good",ORD10879,PROD103,CUST3134
REV20880,5,"very good",ORD10880,PROD109,CUST1047
REV20881,1,"very bad",ORD10881,PROD101,CUST5168
REV20882,4,good,ORD10882,PROD108,CUST2982
REV20883,3,average,ORD10883,PROD111,CUST2367
REV20884,1,"very bad",ORD10884,PROD114,CUST5992
REV20885,1,"very bad",ORD10885,PROD101,CUST2915
REV20886,2,bad,ORD10886,PROD100,CUST4131
REV20887,2,bad,ORD10887,PROD105,CUST4828
REV20888,2,bad,ORD10888,PROD100,CUST1837
REV20889,2,bad,ORD10889,PROD105,CUST2263
REV20890,2,bad,ORD10890,PROD102,CUST4987
REV20891,4,good,ORD10891,PROD108,CUST2908
REV20892,3,average,ORD10892,PROD112,CUST1454
REV20893,5,"very good",ORD10893,PROD112,CUST1483
REV20894,2,bad,ORD10894,PROD104,CUST5895
REV20895,5,"very good",ORD10895,PROD106,CUST5101
REV20896,2,bad,ORD10896,PROD103,CUST3566
REV20897,1,"very bad",ORD10897,PROD108,CUST2173
REV20898,2,bad,ORD10898,PROD108,CUST1086
REV20899,5,"very good",ORD10899,PROD113,CUST3888
REV20900,4,good,ORD10900,PROD101,CUST4502
REV20901,3,average,ORD10901,PROD108,CUST5987
REV20902,4,good,ORD10902,PROD113,CUST2333
REV20903,1,"very bad",ORD10903,PROD108,CUST5830
REV20904,3,average,ORD10904,PROD104,CUST4210
REV20905,2,bad,ORD10905,PROD107,CUST2845
REV20906,3,average,ORD10906,PROD103,CUST1704
REV20907,4,good,ORD10907,PROD101,CUST1335
REV20908,3,average,ORD10908,PROD113,CUST3173
REV20909,4,good,ORD10909,PROD107,CUST1223
REV20910,2,bad,ORD10910,PROD102,CUST1052
REV20911,1,"very bad",ORD10911,PROD111,CUST1687
REV20912,3,average,ORD10912,PROD102,CUST4978
REV20913,2,bad,ORD10913,PROD108,CUST4850
REV20914,5,"very good",ORD10914,PROD112,CUST1491
REV20915,4,good,ORD10915,PROD109,CUST1431
REV20916,4,good,ORD10916,PROD108,CUST2458
REV20917,4,good,ORD10917,PROD106,CUST1957
REV20918,1,"very bad",ORD10918,PROD106,CUST2140
REV20919,4,good,ORD10919,PROD109,CUST4881
REV20920,3,average,ORD10920,PROD109,CUST2149
REV20921,5,"very good",ORD10921,PROD109,CUST1234
REV20922,5,"very good",ORD10922,PROD101,CUST1123
REV20923,3,average,ORD10923,PROD104,CUST4931
REV20924,3,average,ORD10924,PROD104,CUST5450
REV20925,1,"very bad",ORD10925,PROD103,CUST5087
REV20926,1,"very bad",ORD10926,PROD108,CUST5856
REV20927,5,"very good",ORD10927,PROD110,CUST1764
REV20928,1,"very bad",ORD10928,PROD105,CUST3422
REV20929,1,"very bad",ORD10929,PROD105,CUST3589
REV20930,1,"very bad",ORD10930,PROD103,CUST5222
REV20931,3,average,ORD10931,PROD104,CUST3548
REV20932,5,"very good",ORD10932,PROD111,CUST2902
REV20933,3,average,ORD10933,PROD100,CUST4410
REV20934,5,"very good",ORD10934,PROD105,CUST2315
REV20935,5,"very good",ORD10935,PROD101,CUST5669
REV20936,2,bad,ORD10936,PROD111,CUST3122
REV20937,5,"very good",ORD10937,PROD109,CUST5422
REV20938,2,bad,ORD10938,PROD100,CUST1473
REV20939,5,"very good",ORD10939,PROD104,CUST2596
REV20940,1,"very bad",ORD10940,PROD104,CUST2324
REV20941,2,bad,ORD10941,PROD101,CUST1040
REV20942,5,"very good",ORD10942,PROD112,CUST4580
REV20943,1,"very bad",ORD10943,PROD104,CUST2596
REV20944,3,average,ORD10944,PROD104,CUST2656
REV20945,2,bad,ORD10945,PROD101,CUST3471
REV20946,5,"very good",ORD10946,PROD104,CUST5491
REV20947,1,"very bad",ORD10947,PROD103,CUST4909
REV20948,3,average,ORD10948,PROD106,CUST5548
REV20949,2,bad,ORD10949,PROD101,CUST4995
REV20950,1,"very bad",ORD10950,PROD112,CUST1957
REV20951,2,bad,ORD10951,PROD102,CUST4186
REV20952,3,average,ORD10952,PROD113,CUST1532
REV20953,5,"very good",ORD10953,PROD108,CUST5948
REV20954,5,"very good",ORD10954,PROD100,CUST3970
REV20955,3,average,ORD10955,PROD110,CUST5736
REV20956,1,"very bad",ORD10956,PROD113,CUST4261
REV20957,4,good,ORD10957,PROD111,CUST5128
REV20958,3,average,ORD10958,PROD113,CUST2050
REV20959,3,average,ORD10959,PROD113,CUST1400
REV20960,2,bad,ORD10960,PROD103,CUST4885
REV20961,5,"very good",ORD10961,PROD109,CUST3946
REV20962,5,"very good",ORD10962,PROD105,CUST5180
REV20963,3,average,ORD10963,PROD101,CUST1608
REV20964,1,"very bad",ORD10964,PROD108,CUST2923
REV20965,3,average,ORD10965,PROD104,CUST5043
REV20966,1,"very bad",ORD10966,PROD108,CUST1108
REV20967,1,"very bad",ORD10967,PROD107,CUST2715
REV20968,4,good,ORD10968,PROD102,CUST1439
REV20969,2,bad,ORD10969,PROD113,CUST4728
REV20970,1,"very bad",ORD10970,PROD101,CUST4857
REV20971,5,"very good",ORD10971,PROD110,CUST5982
REV20972,4,good,ORD10972,PROD102,CUST5979
REV20973,2,bad,ORD10973,PROD110,CUST3660
REV20974,4,good,ORD10974,PROD103,CUST3873
REV20975,5,"very good",ORD10975,PROD108,CUST1117
REV20976,2,bad,ORD10976,PROD113,CUST1209
REV20977,1,"very bad",ORD10977,PROD107,CUST2974
REV20978,2,bad,ORD10978,PROD100,CUST1400
REV20979,5,"very good",ORD10979,PROD112,CUST4931
REV20980,4,good,ORD10980,PROD114,CUST2133
REV20981,4,good,ORD10981,PROD105,CUST1543
REV20982,1,"very bad",ORD10982,PROD101,CUST1165
REV20983,3,average,ORD10983,PROD100,CUST2341
REV20984,4,good,ORD10984,PROD113,CUST4121
REV20985,5,"very good",ORD10985,PROD103,CUST3926
REV20986,1,"very bad",ORD10986,PROD102,CUST5739
REV20987,5,"very good",ORD10987,PROD112,CUST4507
REV20988,4,good,ORD10988,PROD105,CUST5821
REV20989,1,"very bad",ORD10989,PROD107,CUST4445
REV20990,5,"very good",ORD10990,PROD105,CUST4041
REV20991,4,good,ORD10991,PROD113,CUST4091
REV20992,2,bad,ORD10992,PROD108,CUST4905
REV20993,2,bad,ORD10993,PROD113,CUST4284
REV20994,3,average,ORD10994,PROD111,CUST4052
REV20995,5,"very good",ORD10995,PROD107,CUST2033
REV20996,4,good,ORD10996,PROD113,CUST2812
REV20997,4,good,ORD10997,PROD113,CUST2694
